632	N138DL	10	1991
633	N139DL	10	1992
634	N1402A	10	1993
635	N140LL	10	1993
636	N143DA	10	1998
637	N144DA	10	1999
638	N1602	10	1999
639	N1603	10	1999
640	N1604R	10	1999
641	N1605	10	1999
642	N16065	10	1999
643	N1607B	10	2000
644	N1608	10	2000
645	N1609	10	2000
646	N1610D	10	2000
647	N1611B	10	2000
648	N1612T	10	2001
649	N1613B	10	2001
650	N169DZ	10	1998
651	N171DN	10	1990
652	N171DZ	10	1998
653	N172DN	10	1990
654	N172DZ	10	1998
655	N173DN	10	1990
656	N173DZ	10	1998
657	N174DN	10	1990
658	N174DZ	10	1998
659	N175DN	10	1990
660	N175DZ	10	1999
661	N176DN	10	1990
662	N176DZ	10	1999
663	N177DN	10	1991
664	N177DZ	10	1999
665	N178DN	10	1991
666	N178DZ	10	2000
667	N179DN	10	1991
668	N180DN	10	1992
669	N181DN	10	1992
670	N182DN	10	1992
671	N183DN	10	1993
672	N184DN	10	1993
673	N185DN	10	1995
674	N186DN	10	1995
675	N187DN	10	1996
676	N188DN	10	1996
677	N189DN	10	1997
678	N190DN	10	1997
679	N191DN	10	1997
680	N192DN	10	1997
681	N193DN	10	1997
682	N194DN	10	1997
683	N195DN	10	1997
684	N196DN	10	1997
685	N197DN	10	1997
686	N198DN	10	1998
687	N199DN	10	1998
688	N594HA	10	1986
689	N596HA	10	1986
690	N597HA	10	1986
691	N598HA	10	1986
692	N12109	11	1994
693	N12114	11	1995
694	N12116	11	1996
695	N12125	11	1998
696	N13110	11	1994
697	N13113	11	1995
698	N13138	11	1999
699	N14102	11	1994
700	N14106	11	1994
701	N14107	11	1994
702	N14115	11	1995
703	N14118	11	1997
704	N14120	11	1997
705	N14121	11	1997
706	N17104	11	1994
707	N17105	11	1994
708	N17122	11	1997
709	N17126	11	1998
710	N17128	11	1998
711	N17133	11	1998
712	N17139	11	2000
713	N18112	11	1995
714	N18119	11	1997
715	N19117	11	1996
716	N19130	11	1998
717	N19136	11	1999
718	N19141	11	2000
719	N21108	11	1994
720	N26123	11	1997
721	N29124	11	1998
722	N29129	11	1998
723	N33103	11	1994
724	N33132	11	1998
725	N34131	11	1998
726	N34137	11	1999
727	N41135	11	1999
728	N41140	11	2000
729	N48127	11	1998
730	N57111	11	1994
731	N58101	11	1994
732	N67134	11	1999
733	N126AT	12	2004
734	N149AT	12	2004
735	N168AT	12	2004
736	N169AT	12	2004
737	N173AT	12	2004
738	N174AT	12	2004
739	N175AT	12	2004
740	N176AT	12	2005
741	N184AT	12	2005
742	N240AT	12	2005
743	N261AT	12	2005
744	N273AT	12	2005
745	N276AT	12	2005
746	N278AT	12	2005
747	N279AT	12	2005
748	N284AT	12	2006
749	N285AT	12	2006
750	N287AT	12	2006
751	N289AT	12	2006
752	N291AT	12	2006
753	N295AT	12	2006
754	N299AT	12	2006
755	N740AL	12	2001
756	N741AL	12	2001
757	N742AL	12	2001
758	N746AL	12	1999
759	N748AL	12	1999
760	N12934	13	1997
761	N12946	13	1998
762	N13929	13	1997
763	N13935	13	1997
764	N13936	13	1997
765	N14925	13	1996
766	N14930	13	1997
767	N14933	13	1997
768	N14937	13	1997
769	N14938	13	1997
770	N14939	13	1997
771	N14940	13	1997
772	N14942	13	1997
773	N14943	13	1998
774	N14945	13	1998
775	N14947	13	1998
776	N15926	13	1996
777	N15932	13	1997
778	N15941	13	1997
779	N15948	13	1998
780	N16927	13	1996
781	N16944	13	1998
782	N17928	13	1996
783	N1309T	14	1968
784	N1334U	14	1970
785	N1799U	14	1969
786	N8920E	14	1967
787	N8921E	14	1967
788	N8923E	14	1967
789	N8925E	14	1967
790	N8926E	14	1967
791	N8928E	14	1967
792	N8929E	14	1967
793	N8932E	14	1967
794	N8933E	14	1967
795	N8938E	14	1968
796	N8944E	14	1968
797	N8945E	14	1968
798	N8960E	14	1968
799	N8978E	14	1968
800	N8986E	14	1969
801	N1332U	15	1969
802	N13716	16	1998
803	N13718	16	1999
804	N13720	16	1999
805	N13750	16	1999
806	N14704	16	1998
807	N14731	16	1999
808	N14735	16	1999
809	N15710	16	1998
810	N15712	16	1998
811	N16701	16	1998
812	N16703	16	1998
813	N16709	16	1998
814	N16713	16	1998
815	N16732	16	1999
816	N17719	16	1999
817	N17730	16	1999
818	N21723	16	1999
819	N23707	16	1998
820	N23708	16	1998
821	N23721	16	1999
822	N24702	16	1998
823	N24706	16	1998
824	N24715	16	1998
