1130	N325UA	50	1988
1131	N325US	26	1992
1132	N32626	69	1995
1133	N326AT	78	2007
1134	N326NB	23	2001
1135	N326SW	55	1987
1136	N326UA	50	1988
1137	N326US	26	1992
1138	N327AA	109	1986
1139	N327NB	23	2001
1140	N327NW	26	1992
1141	N327SW	55	1987
1142	N327UA	50	1988
1143	N328AA	109	1986
1144	N328AT	78	
1145	N328NB	23	2001
1146	N328NW	26	1992
1147	N328SW	55	1988
1148	N328UA	50	1988
1149	N329AA	109	1987
1150	N329AE	184	
1151	N329AT	78	2007
1152	N329NB	23	2001
1153	N329NW	26	1992
1154	N329SW	55	1988
1155	N329UA	50	1988
1156	N330AT	78	2007
1157	N330NB	23	2001
1158	N330NW	26	1992
1159	N330SW	55	1988
1160	N330UA	50	1988
1161	N33103	94	1994
1162	N33132	94	1998
1163	N33182	157	2005
1164	N331AT	78	2007
1165	N331CA	128	2002
1166	N331NB	23	
1167	N331NW	26	1992
1168	N331SW	55	1988
1169	N331UA	50	1988
1170	N33203	81	2000
1171	N33209	81	2000
1172	N3324L	147	1967
1173	N33262	81	2001
1174	N33264	81	2001
1175	N33266	81	2001
1176	N33284	81	2004
1177	N33286	81	2004
1178	N33289	81	2004
1179	N33292	81	
1180	N33294	81	2005
1181	N332AA	109	1987
1182	N332AW	53	1987
1183	N332NB	23	2001
1184	N332NW	26	1992
1185	N332SW	55	1988
1186	N332UA	50	1988
1187	N333NB	23	2001
1188	N333NW	26	1992
1189	N333SW	55	1988
1190	N333UA	50	1988
1191	N334AW	62	1987
1192	N334NB	23	2002
1193	N334NW	27	1992
1194	N334SW	55	1988
1195	N334UA	50	1988
1196	N335AA	109	1987
1197	N335NB	23	2002
1198	N335NW	27	1992
1199	N335SW	55	1988
1200	N335UA	50	1988
1201	N33608	69	1994
1202	N33637		
1203	N336AA	109	1987
1204	N336AT	78	2008
1205	N336NB	23	2002
1206	N336NW	27	1992
1207	N336SW	55	1988
1208	N336UA	50	1988
1209	N33714	72	1998
1210	N337AT	78	2008
1211	N337NB	23	2002
1212	N337NW	27	1992
1213	N337SW	55	1988
1214	N337UA	50	1988
1215	N338AA	109	1987
1216	N338AT	78	2008
1217	N338NB	11	2002
1218	N338NW	27	1992
1219	N338SW	55	1988
