1811844,El Dorado
1811859,El dret de vaga
1811881,El día blanco
1811883,El día de la bestia
1811906,El día del presidente
1811918,"El día nunca, por la tarde"
1811938,El día que nací yo
1811944,"El día siguiente: Larga espera, cita corta 2"
1811949,El E.T.E. y el Oto
1811967,El efecto mariposa
1811993,El elegido
1812030,El encargo 2 (El gordo)
1812031,El encargo del cazador
1812062,El enigma del yate
1812074,El entusiasmo
1812080,El equipaje abierto
1812081,El equipo Aahhgg
1812082,El erotismo y la informática
1812086,El erótico enmascarado
1812087,El erótico y loco túnel del tiempo
1812096,El escarabajo de oro
1812106,"El escritor, el viejo y el mar"
1812126,El espantapájaros
1812132,El espectro de la guerra
1812160,El espiritista
1812168,El espíritu de la luna
1812190,El evangelio de las Maravillas
1812199,El exhibicionista
1812214,El extranger-oh! de la calle Cruz del Sur
1812222,El extraño amor de los vampiros
1812266,El fantasma expressivo
1812282,El far
1812284,El faro
1812288,"El fascista, doña Pura y el follón de la escultura"
1812289,"El fascista, la beata y su hija desvirgada"
1812313,El filandón
1812323,El fin de la inocencia
1812334,El final
1812340,El finiquito
1812355,"El fontanero, su mujer, y otras cosas de meter..."
1812368,El fotógrafo
1812372,El Francotirador
1812398,El fumador de pipa
1812507,El globero
1812546,El gran Freddy Ortigosa
1812555,El gran mogollón
1812569,El gran secreto
1812570,El gran Serafín
1812574,El gran Teatre del Liceu
1812609,El grito en el cielo
1812633,El guepardo
1812672,El hada y las mujeres
1812719,El hermano bastardo de Dios
1812731,El Higo mágico
1812768,El hijo del cura
1812784,El hijo es mío
1812787,El hijo pródigo
1812791,El hilo de cristal
1812816,El hombre de al lado
1812821,El hombre de cristal
1812828,El hombre de la deuda externa
1812837,El hombre de la multitud
1812840,El hombre de la nevera
1812842,El hombre de las palomitas
1812844,El hombre de los hongos
1812848,El hombre de moda
1812861,El hombre del Gran Río
1812865,El hombre del pito mágico
1812893,El hombre perseguido por un O.V.N.I.
